"country.name","country.code","year","agriculture.ghg.emissions.mio.tonnes","energy.ghg.emissions.mio.tonnes","industry.ghg.emissions.mio.tonnes","total.ghg.emissions.mio.tonnes","transport.ghg.emissions.mio.tonnes","waste.ghg.emissions.mio.tonnes","residential.ghg.emissions.mio.tonnes","ghg.emissions.indexed","ghg.emissions.per.capita.tonnes","other.ghg.emissions.mio.tonnes"
"Slovenia","SI",2012,1631.43152,6052.79154,1046.81087,19062.28589,5765.07664,615.65067,1544.96273,102.7,9.3,2405.56192
"Slovenia","SI",2013,1616.30827,5773.73061,1109.26545,18359.16737,5460.25949,596.47026,1466.29874,98.9,9,2336.83455
"Slovenia","SI",2014,1663.12477,4447.89851,1148.15359,16625.55576,5387.06589,563.81827,1158.04721,89.6,8.1,2257.44752
"Slovenia","SI",2015,1700.22042,4561.54423,1142.46035,16819.78975,5362.3533,577.78273,1267.45424,90.7,8.2,2207.97448
"Slovenia","SI",2016,1722.07995,4929.2018,1144.08298,17681.28053,5734.29463,571.8681,1339.41923,95.2,8.6,2240.33384
"Spain","ES",1990,36302.76114,78911.52076,29707.09646,288492.48401,58655.37022,9310.72138,17570.55709,100,7.5,58034.45696
"Spain","ES",1991,34981.4095,79327.00797,28127.3489,296204.03869,62052.24419,9505.2553,19810.31674,102.7,7.7,62400.45609
"Spain","ES",1992,34894.4072,87131.69192,26907.22305,305976.11387,66089.57966,9822.30936,20334.12521,106.3,7.9,60796.77747
"Spain","ES",1993,33647.36647,81270.13814,25753.57073,295737.62059,65640.81424,10151.59265,19517.37156,102.8,7.6,59756.7668
"Spain","ES",1994,35548.06371,81245.86475,30019.1226,312540.17617,69222.85501,10578.55298,20535.99326,108.5,8,65389.72386
"Spain","ES",1995,35797.56353,87040.11203,31831.0575,328614.07385,70031.06101,10857.56664,20328.62709,114.2,8.4,72728.08605
"Spain","ES",1996,38810.75751,73945.18078,32891.97535,320379.30792,74752.24958,11160.58658,21425.16744,111.4,8.2,67393.39068
"Spain","ES",1997,38561.43571,86562.84678,35246.7132,334703.80177,74422.65947,11671.79477,21553.13076,116.5,8.5,66685.22108
"Spain","ES",1998,39570.59365,85929.59855,36992.45258,344565.81446,81148.96374,12000.62295,22064.89746,120.2,8.7,66858.68553
"Spain","ES",1999,41068.50941,101271.87841,39916.29682,372043.26848,84935.42199,12323.82838,23474.78859,129.6,9.4,69052.54488
"Spain","ES",2000,43259.23784,105759.67209,41860.8782,387527.92676,86576.98104,12526.85879,25205.02287,135.1,9.7,72339.27593
"Spain","ES",2001,42687.75645,100190.86911,38736.1044,385240.58554,90028.97903,12848.05568,26202.89641,134.3,9.6,74545.92446
"Spain","ES",2002,42042.55332,114207.39477,38033.57599,403569.2621,91756.42607,13127.56466,26968.08484,140.4,9.9,77433.66245
"Spain","ES",2003,43530.3358,107003.24543,40625.60258,410975.14772,96210.31778,12959.46994,28025.51551,143.2,9.9,82620.66068
"Spain","ES",2004,42967.47253,116896.20306,41440.87935,426792.94536,99786.0595,12594.84072,30024.44358,148.8,10.1,83083.04662
"Spain","ES",2005,40532.19471,126739.1467,44082.31701,441038.20982,102300.47633,12870.2089,31124.06826,154.1,10.3,83389.79791
"Spain","ES",2006,39699.57118,121514.09253,47105.47274,434005.88814,105522.97285,13135.93976,33103.88395,151.9,10,73923.9551299999
"Spain","ES",2007,40701.56024,127402.90742,48804.80534,445157.52355,107808.10252,13422.08656,30771.85393,156,10.1,76246.20754
"Spain","ES",2008,37300.11782,109804.59519,45947.21422,411404.40808,101873.80422,13653.42842,30781.14997,144.5,9.2,72044.09824
"Spain","ES",2009,37718.44124,92366.52157,39169.70119,372107.48979,94616.78377,14962.15434,31364.87683,130.8,8.2,61909.01085
"Spain","ES",2010,37735.18126,75252.69251,40300.18608,357676.77992,91288.91353,14075.61203,35151.64471,125.9,7.9,63872.5498
"Spain","ES",2011,36963.61839,88045.6322,37392.66558,357344.00324,86134.01773,14614.17527,32260.7387,126.2,7.9,61933.15537
"Spain","ES",2012,35753.54302,93230.7408,35743.12215,350671.71142,80054.09011,14406.85087,30380.93302,123.8,7.7,61102.43145
"Spain","ES",2013,35848.19126,73072.4302,34600.18447,323441.19566,79822.78993,14003.41922,27287.32771,114.6,7.2,58806.85287
"Spain","ES",2014,37535.93537,76321.14434,36420.84137,326120.99958,80124.14282,13087.32355,25363.67214,115.6,7.3,57267.93999
"Spain","ES",2015,38257.92153,86404.55591,31002.09141,337598.74478,83235.23611,13900.39184,28135.31165,119.7,7.5,56663.23633
"Spain","ES",2016,38353.07127,71052.71411,30531.25171,326383.40738,86103.00621,13651.28598,29461.09173,116.4,7.3,57230.98637
"Sweden","SE",1990,7658.27456,9928.13682,7610.53478,71303.67987,19020.01042,3742.30203,9463.39995,100,8.5,13881.02131
"Sweden","SE",1991,7396.26359,10924.01917,7386.64546,71481.92575,18804.29548,3807.80168,9374.4023,99.9,8.4,13788.49807
"Sweden","SE",1992,7277.74924,11527.81163,6879.46506,70923.02494,19687.87445,3819.80217,8703.63193,98.9,8.3,13026.69046
"Sweden","SE",1993,7671.04996,11677.6515,7029.67889,71192.33986,18826.78402,3699.04554,8547.23746,99.8,8.3,13740.89249
"Sweden","SE",1994,7702.98475,12163.22055,7508.47564,73570.95539,19375.41157,3568.02458,8576.67969,103.2,8.6,14676.15861
"Sweden","SE",1995,7912.23675,11332.37864,7887.9431,73287.20209,19507.98192,3561.93356,8180.50408,102.9,8.5,14904.22404
"Sweden","SE",1996,7620.77994,15812.50489,7665.14977,76893.8607,19224.46658,3535.5111,8174.59228,107.9,8.9,14860.85614
"Sweden","SE",1997,7861.4287,11082.38,7730.57836,72137.13987,19355.18485,3501.14491,7413.03764,101.5,8.4,15193.38541
"Sweden","SE",1998,7562.86835,12160.56379,7942.99774,72496.3402,19528.17426,3448.42149,7311.36364,102.1,8.4,14541.95093
"Sweden","SE",1999,7605.48728,10424.1854,7875.19719,69631.21981,19923.77903,3317.69118,6872.70882,98.4,8.1,13612.17091
"Sweden","SE",2000,7774.01344,8927.837,8358.16669,68482.62674,19722.63622,3222.43582,6763.82599,96.9,8,13713.71158
"Sweden","SE",2001,7258.0219,10466.27787,8450.56201,68853.73333,19888.66398,3171.67961,5935.07902,97.3,8,13683.44894
"Sweden","SE",2002,7363.43837,11413.56701,8703.41742,69791.14932,20322.12885,2997.79681,5393.89032,98.2,8,13596.91054
"Sweden","SE",2003,7318.40614,12551.17062,8349.47838,70211.60063,20575.02639,2832.10492,5070.67934,98.7,8,13514.73484
"Sweden","SE",2004,7083.14842,11668.57615,8921.26546,69319.2066,20887.02729,2811.25244,4751.5615,97.7,7.9,13196.37534
"Sweden","SE",2005,7052.2482,10809.90495,8828.22575,66587.26744,21058.12348,2673.48677,3747.81898,94.3,7.6,12417.45931
"Sweden","SE",2006,7242.60223,10849.20204,8795.48483,66536.13339,20921.82711,2584.02266,3166.90333,94.2,7.6,12976.09119
"Sweden","SE",2007,6893.19623,10320.16737,8694.35413,64935.63887,21160.27727,2406.03266,2931.82114,92.3,7.4,12529.79007
"Sweden","SE",2008,6967.68314,10233.3155,8356.11035,62566.4973,20639.18044,2143.11809,2438.9224,89.5,7.1,11788.16738
"Sweden","SE",2009,6694.45425,10625.57965,6360.02031,58340.45683,20229.01099,2053.16146,2267.58876,83.2,6.5,10110.64141
"Sweden","SE",2010,6820.38186,13101.14972,8391.01385,64282.22078,20349.08382,1924.22636,2376.71165,91.3,7.1,11319.65352
"Sweden","SE",2011,7136.14471,10739.73955,7885.94127,60207.28705,19905.15075,1832.71658,2050.31404,85.9,6.6,10657.28015
"Sweden","SE",2012,6660.6477,10354.46955,7522.58438,56872.5501,18660.73016,1693.54064,1884.17379,81.2,6.2,10096.40388
"Sweden","SE",2013,6888.64228,9863.69545,7480.28298,55366.27669,18205.25059,1608.52765,1754.28857,79.2,6,9565.58917
"Sweden","SE",2014,6988.827,9097.61151,7363.37952,53831.57426,17804.69907,1494.30307,1693.69564,77.1,5.8,9389.05845
"Sweden","SE",2015,6860.09393,8801.92539,7311.86102,53460.57512,17844.40153,1400.28199,1648.01176,76.8,5.7,9593.9995
"Sweden","SE",2016,6870.52125,9215.96403,7854.36018,52942.81437,17041.87256,1318.28587,1562.84849,76.1,5.6,9078.96199
"Switzerland","CH",1990,6765.54713,2519.46442,3576.48739,53251.59521,14639.14013,1071.19739,17101.56762,100,8.4,7578.19113
"Switzerland","CH",1991,6706.01981,2801.874,3203.68627,55116.56508,15131.09839,980.64418,18461.98421,103.2,8.6,7831.25822000001
"Switzerland","CH",1992,6593.12604,2894.75925,3041.03635,54879.35842,15452.8483,981.6472,18497.76515,103,8.5,7418.17612999999
"Switzerland","CH",1993,6571.07653,2563.31196,2729.39492,52324.57407,14384.69912,931.17793,17885.11667,98.6,8.1,7259.79694000001
"Switzerland","CH",1994,6544.58367,2605.05623,2922.28689,51324.73146,14569.8966,872.92707,16605.56422,97,7.9,7204.41678
"Switzerland","CH",1995,6522.98519,2642.51358,2911.08876,52188.89749,14256.56498,873.85756,17650.46206,98.8,8,7331.42536
"Switzerland","CH",1996,6400.17781,2860.61244,2783.54428,52800.0427,14319.16838,863.59636,18503.46289,100.3,8,7069.48054
"Switzerland","CH",1997,6227.99791,2860.9536,2697.95679,51609.55471,14874.72442,850.78414,17070.58912,98.4,7.9,7026.54873
"Switzerland","CH",1998,6199.0445,3223.5828,2813.05506,53252.88918,15084.41423,835.55433,17885.74947,101.6,8.1,7211.48878999999
"Switzerland","CH",1999,6067.80038,3248.80345,2880.4125,52975.63663,15692.80677,825.10364,17215.66017,101.7,8.1,7045.04972
"Switzerland","CH",2000,6184.75962,3171.88311,3143.33325,52352.21036,15926.58043,829.64797,16120.59952,100.7,7.9,6975.40645999999
"Switzerland","CH",2001,6190.16412,3313.49139,3248.04507,53893.45712,15626.30299,844.41482,17467.78101,103,8.1,7203.25771999999
"Switzerland","CH",2002,6113.06589,3390.096,3287.29017,52265.51877,15550.5673,856.70184,16325.20544,99.6,7.7,6742.59213
"Switzerland","CH",2003,5986.35523,3387.10331,3376.33822,53400.85268,15716.25382,834.94652,17299.43616,100.9,7.8,6800.41942000001
"Switzerland","CH",2004,5962.45977,3682.38384,3644.61246,54029.30768,15795.69011,853.07493,17168.16609,101.6,7.8,6922.92048
"Switzerland","CH",2005,6093.72113,3815.89149,3771.2946,54714.17807,15855.47263,844.52691,17404.2139,102.8,7.8,6929.05741
"Switzerland","CH",2006,6049.02865,4031.73591,3827.74896,54334.77673,15970.62816,843.96449,16538.36546,102.5,7.8,7073.3051
"Switzerland","CH",2007,6142.76503,3718.84932,3904.7734,52441.78857,16294.25544,827.18413,14694.12709,99.6,7.5,6859.83415999999
"Switzerland","CH",2008,6212.54351,3837.04948,3933.44776,53913.72882,16644.05669,809.91683,15565.33613,102.8,7.6,6911.37841999999
"Switzerland","CH",2009,6130.76672,3673.67531,3795.94596,52562.46601,16437.79063,788.17446,15145.50285,100.1,7.3,6590.61008
"Switzerland","CH",2010,6159.10288,3846.4556,3967.96955,54117.09269,16326.36601,774.80959,16332.62205,103.3,7.5,6709.76701
"Switzerland","CH",2011,6120.19409,3598.14138,3995.34528,50028.64973,16144.39619,759.71819,13139.21832,96.7,6.9,6271.63628
"Switzerland","CH",2012,6182.20942,3640.64556,3990.15477,51455.5185,16258.88025,738.21499,14394.53159,99.2,7,6250.88192
"Switzerland","CH",2013,6057.23251,3735.82111,3974.68605,52229.40498,16167.37124,732.18647,15269.10126,100.8,7.1,6293.00634
"Switzerland","CH",2014,6178.10822,3607.2828,4046.11966,48364.09576,16058.54053,723.16779,11863.77826,93.9,6.5,5887.0985
"Switzerland","CH",2015,6097.09171,3292.43797,3919.21056,47815.88163,15321.21452,715.99369,12715.78937,93.3,6.4,5754.14381
"Switzerland","CH",2016,6092.84486,3379.89673,3913.86574,48182.77614,15151.18609,702.96933,13180.10945,94.4,6.4,5761.90394
"Turkey","TR",1990,45679.99368,37253.19349,22836.4714,219201.69424,26968.90461,11083.99221,27249.15095,100,3.8,48129.9879
"Turkey","TR",1991,46546.1484,38790.99648,24738.4409,226578.18756,25673.3275,11308.35331,28400.77829,103.9,3.8,51120.14268
"Turkey","TR",1992,46592.4523,43324.16367,24349.10902,232801.91284,26365.68589,11523.16622,30575.32439,106.7,3.9,50072.01135
"Turkey","TR",1993,47031.65868,42752.42145,24534.7888,240148.97882,32142.83709,11755.39524,29801.7247,110.9,3.9,52130.15286
"Turkey","TR",1994,44553.34228,49059.20197,24200.54417,234126.6753,30639.86537,12023.57142,25723.81363,108.1,3.8,47926.33646
"Turkey","TR",1995,43668.35946,50465.48069,25247.31419,247584.90511,34112.98916,12350.99208,29506.75291,115,3.9,52233.01662
"Turkey","TR",1996,44372.46594,54436.63621,26187.5339,267232.25657,36271.47005,12654.34156,30003.57172,124.1,4.2,63306.23719
"Turkey","TR",1997,42242.57878,59580.71569,27028.82714,278606.56263,34689.81991,13156.91382,32538.37224,129.7,4.3,69369.33505
"Turkey","TR",1998,43586.26658,65163.65641,27373.25588,280288.33842,32781.98074,13464.48077,28811.44871,130.7,4.2,69107.24933
"Turkey","TR",1999,44186.84043,70360.48848,25833.23615,277758.54828,34617.14961,13921.42725,26615.88685,129.5,4.1,62223.51951
"Turkey","TR",2000,42260.7145,77742.54037,26227.11612,298889.94716,36464.86782,14348.40324,28248.31244,139.7,4.5,73597.99267
"Turkey","TR",2001,39800.53056,80022.15208,25897.77322,280410.86307,36454.76488,15479.64641,22291.45292,130.6,4.2,60464.543
"Turkey","TR",2002,37446.85302,74138.36691,26871.78438,286072.83382,36233.99646,15922.02816,23683.82851,134.2,4.3,71775.97638
"Turkey","TR",2003,40869.44657,74370.9206,28207.78554,305596.12722,37824.80746,16218.45579,26844.45492,143.5,4.5,81260.2563399999
"Turkey","TR",2004,41401.56848,75538.68853,30767.44757,314951.02522,42048.05443,16642.68165,29472.01129,148.7,4.6,79080.57327
"Turkey","TR",2005,42307.10105,90458.1986,33630.50599,337212.68032,42041.15991,17310.16054,32528.54996,159,4.9,78937.00427
"Turkey","TR",2006,43491.88999,96128.97061,36672.78844,358154.97965,45423.90061,18031.10224,31302.19659,170.3,5.2,87104.13117
"Turkey","TR",2007,43176.74943,113570.22914,39175.48569,391422.84569,52098.69335,18300.05669,33367.62368,186.6,5.6,91734.0077099999
"Turkey","TR",2008,41043.73781,118938.95995,40921.72781,387593.32683,48166.3276,18349.00119,49320.20322,186,5.5,70853.36925
"Turkey","TR",2009,41695.53157,119280.32279,42470.70589,395515.45848,47906.78102,18848.71541,56163.95976,189.9,5.6,69149.44204
"Turkey","TR",2010,43975.78687,113324.25818,48107.22109,398660.53292,45391.99277,19530.28251,53276.99033,193.3,5.6,75054.00117
"Turkey","TR",2011,46400.1376,124974.81201,52749.42459,427571.90459,47385.83321,19756.17588,57746.03162,207.4,5.9,78559.48968
"Turkey","TR",2012,52079.99427,125944.34349,55011.95303,446935.08674,62524.97816,19354.23096,58222.68127,214.6,6,73796.90556
"Turkey","TR",2013,55214.74985,120772.56349,58059.51799,438968.82152,68864.91816,18171.24957,53767.32292,211.9,5.9,64118.49954
"Turkey","TR",2014,55508.20914,131473.83282,58516.91034,457961.86823,73559.26818,18169.63145,52699.63225,218.6,6,68034.38405
"Turkey","TR",2015,55428.33511,134701.71081,57039.90653,472190.80996,75797.65363,18815.31358,55509.36932,227.7,6.2,74898.52098
"Turkey","TR",2016,58181.64062,143962.92977,62175.12981,498468.93897,81841.1999,18440.81614,55498.88981,239.9,6.4,78368.33292
"United Kingdom","UK",1990,48762.38045,236334.63148,66557.31301,794362.76824,121337.46059,66677.26287,105542.50355,100,14.2,149151.21629
"United Kingdom","UK",1991,48465.45339,234077.07183,64781.60711,803537.78043,120526.91236,67261.40243,117218.05513,101.1,14.3,151207.27818
"United Kingdom","UK",1992,47814.53155,222793.23826,60374.79647,782636.20546,121957.83313,67449.9425,113914.59661,98.7,13.9,148331.26694
"United Kingdom","UK",1993,46794.58477,206676.6756,56998.71617,763340.34464,123216.71982,67921.71467,117647.31952,96.5,13.6,144084.61409
"United Kingdom","UK",1994,47750.75089,204856.6485,60310.6756,754327.76856,124661.13056,68208.81931,112482.96217,95.5,13.4,136056.78153
"United Kingdom","UK",1995,47550.24438,202531.15677,60850.00699,747536.83647,124188.53976,69201.82198,107914.49016,94.8,13.3,135300.57643
"United Kingdom","UK",1996,48199.41987,204368.1162,62943.71905,769427.64166,128591.02049,69521.15386,121006.08206,97.6,13.6,134798.13013
"United Kingdom","UK",1997,47476.83908,191964.14228,64146.19933,743879.88909,129821.05813,68989.23575,111517.57169,94.6,13.2,129964.84283
"United Kingdom","UK",1998,47671.41609,197749.51472,60742.32958,742296.31171,129397.75341,67992.03767,113310.53375,94.7,13.2,125432.72649
"United Kingdom","UK",1999,47737.774,188456.85586,42705.94054,711932.04494,130622.79106,65258.64486,113594.73511,91.3,12.6,123555.30351
"United Kingdom","UK",2000,45529.65461,199416.79493,40579.61902,711665.27237,129184.39637,62919.07154,113130.24136,91.5,12.6,120905.49454
"United Kingdom","UK",2001,43078.59777,210211.26488,38770.12713,714879.1691,128670.39877,60905.61791,115592.77444,91.8,12.6,117650.3882
"United Kingdom","UK",2002,42811.55812,208591.79445,37013.52967,695261.30939,131111.88509,59678.44865,107777.48247,89.3,12.2,108276.61094
"United Kingdom","UK",2003,43713.48773,216230.3936,39302.17954,702433.16497,130388.21452,55884.50799,108952.44415,90.3,12.3,107961.93744
"United Kingdom","UK",2004,43821.322,214208.2554,40422.69726,699101.92818,131425.7,51697.73771,111154.77273,90.3,12.2,106371.44308
"United Kingdom","UK",2005,43276.16345,214456.08109,39592.79777,691135.35512,132341.35003,49107.22048,106504.24666,89.7,12.1,105857.49564
"United Kingdom","UK",2006,42238.72497,220517.37819,38794.86109,683811.19977,131784.28266,45950.98061,101715.66452,88.8,11.9,102809.30773
"United Kingdom","UK",2007,41724.35291,215201.65427,41135.69492,671835.6351,132941.27274,42901.87987,97026.07112,87.3,11.6,100904.70927
"United Kingdom","UK",2008,40748.11689,209526.65042,39365.35096,651667.90297,127394.51094,38430.61093,102014.41198,84.7,11.1,94188.2508500001
"United Kingdom","UK",2009,40440.79026,186292.24441,32708.46984,595825.31354,122680.78167,34393.82665,95349.83349,77.6,10.1,83959.3672199999
"United Kingdom","UK",2010,40602.75668,193664.11756,35452.15414,610354.92603,120879.63982,29830.34576,106441.36514,79.3,10.3,83484.54693
"United Kingdom","UK",2011,40694.9249,179536.23746,31948.2132,563173.62707,118952.23876,27807.9581,86191.54983,73.6,9.4,78042.5048200001
"United Kingdom","UK",2012,40325.17219,190766.55222,32287.08553,579729.11701,118178.53742,26241.52439,95049.69436,75.5,9.6,76880.5509000001
"United Kingdom","UK",2013,40123.49819,178427.39928,34385.43927,565938.60473,116986.58606,23196.55432,96609.4334,73.8,9.3,76209.6942100001
"United Kingdom","UK",2014,41486.37051,153687.9472,34098.01437,525531.66327,118553.05204,20966.33391,81033.66044,68.8,8.6,75706.2848000001
"United Kingdom","UK",2015,40870.954,134156.22782,33601.37996,508088.45608,121160.4802,20739.8794,84747.52537,66.7,8.3,72812.00933
"United Kingdom","UK",2016,40890.88336,111899.13503,30768.11743,483267.95396,123654.57515,20124.34524,87926.10973,63.6,7.9,68004.7880200001
